13	the	_	the	_	DT	19	_	_	_	_	_	_	_	O
14	following	_	following	_	JJ	19	_	_	_	_	_	_	_	O
15	factors	_	factor	_	NNS	19	_	_	_	_	_	_	_	O
16	may	_	may	_	MD	19	_	_	_	_	_	_	_	O
17	have	_	have	_	VB	19	_	_	_	_	_	_	_	O
18	affected	_	affect	_	VBN	19	_	_	_	_	_	_	_	O
19	the	_	the	_	DT	19	_	_	_	_	_	_	_	O
20	development	_	development	_	NN	19	_	_	_	_	_	_	_	O
21	,	_	,	_	,	19	_	_	_	_	_	_	_	O
22	course	_	course	_	NN	19	_	_	_	_	_	_	_	O
23	and	_	and	_	CC	19	_	_	_	_	_	_	_	O
24	severity	_	UNK	_	NN	19	_	_	_	_	_	_	_	O
25	of	_	of	_	IN	19	_	_	_	_	_	_	_	O
26	a	_	a	_	DT	19	_	_	_	_	_	_	_	O
27	person	_	person	_	NN	19	_	_	_	_	_	_	_	O
28	's	_	's	_	POS	19	_	_	_	_	_	_	_	O
29	depression	_	UNK	_	NN	19	_	_	_	_	_	_	_	O
30	:	_	:	_	:	19	_	_	_	_	_	_	_	O
31	any	_	any	_	DT	19	_	_	_	_	_	_	_	O
32	history	_	history	_	NN	19	_	_	_	_	_	history.n	History	O
33	of	_	of	_	IN	19	_	_	_	_	_	_	_	B-Topic
34	depression	_	UNK	_	NN	19	_	_	_	_	_	_	_	I-Topic
35	and	_	and	_	CC	19	_	_	_	_	_	_	_	O
36	comorbid	_	UNK	_	NN	19	_	_	_	_	_	_	_	O
37	mental	_	mental	_	JJ	19	_	_	_	_	_	_	_	O
38	health	_	health	_	NN	19	_	_	_	_	_	_	_	O
39	or	_	or	_	CC	19	_	_	_	_	_	_	_	O
40	physical	_	physical	_	JJ	19	_	_	_	_	_	_	_	O
41	disorders	_	UNK	_	NNS	19	_	_	_	_	_	_	_	O

1	in	_	In	_	IN	20	_	_	_	_	_	_	_	O
2	addition	_	addition	_	NN	20	_	_	_	_	_	_	_	O
3	to	_	to	_	TO	20	_	_	_	_	_	_	_	O
4	assessing	_	assess	_	VBG	20	_	_	_	_	_	assess.v	Assessing	O
5	symptoms	_	symptom	_	NNS	20	_	_	_	_	_	_	_	B-Phenomenon
6	and	_	and	_	CC	20	_	_	_	_	_	_	_	I-Phenomenon
7	associated	_	UNK	_	JJ	20	_	_	_	_	_	_	_	I-Phenomenon
8	functional	_	UNK	_	JJ	20	_	_	_	_	_	_	_	I-Phenomenon
9	impairment	_	UNK	_	NN	20	_	_	_	_	_	_	_	I-Phenomenon
10	,	_	,	_	,	20	_	_	_	_	_	_	_	O
11	consider	_	consider	_	VB	20	_	_	_	_	_	_	_	O
12	how	_	how	_	WRB	20	_	_	_	_	_	_	_	O
13	the	_	the	_	DT	20	_	_	_	_	_	_	_	O
14	following	_	following	_	JJ	20	_	_	_	_	_	_	_	O
15	factors	_	factor	_	NNS	20	_	_	_	_	_	_	_	O
16	may	_	may	_	MD	20	_	_	_	_	_	_	_	O
17	have	_	have	_	VB	20	_	_	_	_	_	_	_	O
18	affected	_	affect	_	VBN	20	_	_	_	_	_	_	_	O
19	the	_	the	_	DT	20	_	_	_	_	_	_	_	O
20	development	_	development	_	NN	20	_	_	_	_	_	_	_	O
21	,	_	,	_	,	20	_	_	_	_	_	_	_	O
22	course	_	course	_	NN	20	_	_	_	_	_	_	_	O
23	and	_	and	_	CC	20	_	_	_	_	_	_	_	O
24	severity	_	UNK	_	NN	20	_	_	_	_	_	_	_	O
25	of	_	of	_	IN	20	_	_	_	_	_	_	_	O
26	a	_	a	_	DT	20	_	_	_	_	_	_	_	O
27	person	_	person	_	NN	20	_	_	_	_	_	_	_	O
28	's	_	's	_	POS	20	_	_	_	_	_	_	_	O
29	depression	_	UNK	_	NN	20	_	_	_	_	_	_	_	O
30	:	_	:	_	:	20	_	_	_	_	_	_	_	O
31	any	_	any	_	DT	20	_	_	_	_	_	_	_	O
32	past	_	past	_	JJ	20	_	_	_	_	_	_	_	O
33	history	_	history	_	NN	20	_	_	_	_	_	_	_	O
34	of	_	of	_	IN	20	_	_	_	_	_	_	_	O
35	mood	_	UNK	_	NN	20	_	_	_	_	_	_	_	O
36	elevation	_	UNK	_	NN	20	_	_	_	_	_	_	_	O
37	(	_	(	_	(	20	_	_	_	_	_	_	_	O
38	to	_	to	_	TO	20	_	_	_	_	_	_	_	O
39	determine	_	determine	_	VB	20	_	_	_	_	_	_	_	O
40	if	_	if	_	IN	20	_	_	_	_	_	_	_	O
41	the	_	the	_	DT	20	_	_	_	_	_	_	_	O
42	depression	_	UNK	_	NN	20	_	_	_	_	_	_	_	O
43	may	_	may	_	MD	20	_	_	_	_	_	_	_	O
44	be	_	be	_	VB	20	_	_	_	_	_	_	_	O
45	part	_	part	_	NN	20	_	_	_	_	_	_	_	O
46	of	_	of	_	IN	20	_	_	_	_	_	_	_	O
47	bipolar	_	UNK	_	JJ	20	_	_	_	_	_	_	_	O
48	disorder	_	UNK	_	NN	20	_	_	_	_	_	_	_	O
49	)	_	)	_	)	20	_	_	_	_	_	_	_	O

1	in	_	In	_	IN	20	_	_	_	_	_	_	_	O
2	addition	_	addition	_	NN	20	_	_	_	_	_	_	_	O
3	to	_	to	_	TO	20	_	_	_	_	_	_	_	O
4	assessing	_	assess	_	VBG	20	_	_	_	_	_	_	_	O
5	symptoms	_	symptom	_	NNS	20	_	_	_	_	_	symptom.n	Sign	O
6	and	_	and	_	CC	20	_	_	_	_	_	_	_	O
7	associated	_	UNK	_	JJ	20	_	_	_	_	_	_	_	O
8	functional	_	UNK	_	JJ	20	_	_	_	_	_	_	_	B-Indicator
9	impairment	_	UNK	_	NN	20	_	_	_	_	_	_	_	I-Indicator
10	,	_	,	_	,	20	_	_	_	_	_	_	_	O
11	consider	_	consider	_	VB	20	_	_	_	_	_	_	_	O
12	how	_	how	_	WRB	20	_	_	_	_	_	_	_	O
13	the	_	the	_	DT	20	_	_	_	_	_	_	_	O
14	following	_	following	_	JJ	20	_	_	_	_	_	_	_	O
15	factors	_	factor	_	NNS	20	_	_	_	_	_	_	_	O
16	may	_	may	_	MD	20	_	_	_	_	_	_	_	O
17	have	_	have	_	VB	20	_	_	_	_	_	_	_	O
18	affected	_	affect	_	VBN	20	_	_	_	_	_	_	_	O
19	the	_	the	_	DT	20	_	_	_	_	_	_	_	O
20	development	_	development	_	NN	20	_	_	_	_	_	_	_	O
21	,	_	,	_	,	20	_	_	_	_	_	_	_	O
22	course	_	course	_	NN	20	_	_	_	_	_	_	_	O
23	and	_	and	_	CC	20	_	_	_	_	_	_	_	O
24	severity	_	UNK	_	NN	20	_	_	_	_	_	_	_	O
25	of	_	of	_	IN	20	_	_	_	_	_	_	_	O
26	a	_	a	_	DT	20	_	_	_	_	_	_	_	O
27	person	_	person	_	NN	20	_	_	_	_	_	_	_	O
28	's	_	's	_	POS	20	_	_	_	_	_	_	_	O
29	depression	_	UNK	_	NN	20	_	_	_	_	_	_	_	O
30	:	_	:	_	:	20	_	_	_	_	_	_	_	O
31	any	_	any	_	DT	20	_	_	_	_	_	_	_	O
32	past	_	past	_	JJ	20	_	_	_	_	_	_	_	O
33	history	_	history	_	NN	20	_	_	_	_	_	_	_	O
34	of	_	of	_	IN	20	_	_	_	_	_	_	_	O
35	mood	_	UNK	_	NN	20	_	_	_	_	_	_	_	O
36	elevation	_	UNK	_	NN	20	_	_	_	_	_	_	_	O
37	(	_	(	_	(	20	_	_	_	_	_	_	_	O
38	to	_	to	_	TO	20	_	_	_	_	_	_	_	O
39	determine	_	determine	_	VB	20	_	_	_	_	_	_	_	O
40	if	_	if	_	IN	20	_	_	_	_	_	_	_	O
41	the	_	the	_	DT	20	_	_	_	_	_	_	_	O
42	depression	_	UNK	_	NN	20	_	_	_	_	_	_	_	O
43	may	_	may	_	MD	20	_	_	_	_	_	_	_	O
44	be	_	be	_	VB	20	_	_	_	_	_	_	_	O
45	part	_	part	_	NN	20	_	_	_	_	_	_	_	O
46	of	_	of	_	IN	20	_	_	_	_	_	_	_	O
47	bipolar	_	UNK	_	JJ	20	_	_	_	_	_	_	_	O
48	disorder	_	UNK	_	NN	20	_	_	_	_	_	_	_	O
49	)	_	)	_	)	20	_	_	_	_	_	_	_	O

1	in	_	In	_	IN	20	_	_	_	_	_	_	_	O
2	addition	_	addition	_	NN	20	_	_	_	_	_	_	_	O
3	to	_	to	_	TO	20	_	_	_	_	_	_	_	O
4	assessing	_	assess	_	VBG	20	_	_	_	_	_	_	_	O
5	symptoms	_	symptom	_	NNS	20	_	_	_	_	_	_	_	O
6	and	_	and	_	CC	20	_	_	_	_	_	_	_	O
7	associated	_	UNK	_	JJ	20	_	_	_	_	_	_	_	O
8	functional	_	UNK	_	JJ	20	_	_	_	_	_	_	_	O
9	impairment	_	UNK	_	NN	20	_	_	_	_	_	_	_	O
10	,	_	,	_	,	20	_	_	_	_	_	_	_	O
11	consider	_	consider	_	VB	20	_	_	_	_	_	consider.v	Categorization	O
12	how	_	how	_	WRB	20	_	_	_	_	_	_	_	B-Category
13	the	_	the	_	DT	20	_	_	_	_	_	_	_	I-Category
14	following	_	following	_	JJ	20	_	_	_	_	_	_	_	I-Category
15	factors	_	factor	_	NNS	20	_	_	_	_	_	_	_	I-Category
16	may	_	may	_	MD	20	_	_	_	_	_	_	_	I-Category
17	have	_	have	_	VB	20	_	_	_	_	_	_	_	I-Category
18	affected	_	affect	_	VBN	20	_	_	_	_	_	_	_	I-Category
19	the	_	the	_	DT	20	_	_	_	_	_	_	_	I-Category
20	development	_	development	_	NN	20	_	_	_	_	_	_	_	I-Category
21	,	_	,	_	,	20	_	_	_	_	_	_	_	O
22	course	_	course	_	NN	20	_	_	_	_	_	_	_	O
23	and	_	and	_	CC	20	_	_	_	_	_	_	_	O
24	severity	_	UNK	_	NN	20	_	_	_	_	_	_	_	O
25	of	_	of	_	IN	20	_	_	_	_	_	_	_	O
26	a	_	a	_	DT	20	_	_	_	_	_	_	_	O
27	person	_	person	_	NN	20	_	_	_	_	_	_	_	O
28	's	_	's	_	POS	20	_	_	_	_	_	_	_	O
29	depression	_	UNK	_	NN	20	_	_	_	_	_	_	_	O
30	:	_	:	_	:	20	_	_	_	_	_	_	_	O
31	any	_	any	_	DT	20	_	_	_	_	_	_	_	O
32	past	_	past	_	JJ	20	_	_	_	_	_	_	_	O
33	history	_	history	_	NN	20	_	_	_	_	_	_	_	O
34	of	_	of	_	IN	20	_	_	_	_	_	_	_	O
35	mood	_	UNK	_	NN	20	_	_	_	_	_	_	_	O
36	elevation	_	UNK	_	NN	20	_	_	_	_	_	_	_	O
37	(	_	(	_	(	20	_	_	_	_	_	_	_	O
38	to	_	to	_	TO	20	_	_	_	_	_	_	_	O
39	determine	_	determine	_	VB	20	_	_	_	_	_	_	_	O
40	if	_	if	_	IN	20	_	_	_	_	_	_	_	O
41	the	_	the	_	DT	20	_	_	_	_	_	_	_	O
42	depression	_	UNK	_	NN	20	_	_	_	_	_	_	_	O
43	may	_	may	_	MD	20	_	_	_	_	_	_	_	O
44	be	_	be	_	VB	20	_	_	_	_	_	_	_	O
45	part	_	part	_	NN	20	_	_	_	_	_	_	_	O
46	of	_	of	_	IN	20	_	_	_	_	_	_	_	O
47	bipolar	_	UNK	_	JJ	20	_	_	_	_	_	_	_	O
48	disorder	_	UNK	_	NN	20	_	_	_	_	_	_	_	O
49	)	_	)	_	)	20	_	_	_	_	_	_	_	O

1	in	_	In	_	IN	20	_	_	_	_	_	_	_	O
2	addition	_	addition	_	NN	20	_	_	_	_	_	_	_	O
3	to	_	to	_	TO	20	_	_	_	_	_	_	_	O
4	assessing	_	assess	_	VBG	20	_	_	_	_	_	_	_	O
5	symptoms	_	symptom	_	NNS	20	_	_	_	_	_	_	_	O
6	and	_	and	_	CC	20	_	_	_	_	_	_	_	O
7	associated	_	UNK	_	JJ	20	_	_	_	_	_	_	_	O
8	functional	_	UNK	_	JJ	20	_	_	_	_	_	_	_	O
9	impairment	_	UNK	_	NN	20	_	_	_	_	_	_	_	O
10	,	_	,	_	,	20	_	_	_	_	_	_	_	O
11	consider	_	consider	_	VB	20	_	_	_	_	_	_	_	O
12	how	_	how	_	WRB	20	_	_	_	_	_	_	_	B-Influencing_entity
13	the	_	the	_	DT	20	_	_	_	_	_	_	_	I-Influencing_entity
14	following	_	following	_	JJ	20	_	_	_	_	_	_	_	I-Influencing_entity
15	factors	_	factor	_	NNS	20	_	_	_	_	_	_	_	I-Influencing_entity
16	may	_	may	_	MD	20	_	_	_	_	_	_	_	O
17	have	_	have	_	VB	20	_	_	_	_	_	_	_	O
18	affected	_	affect	_	VBN	20	_	_	_	_	_	affect.v	Objective_influence	O
19	the	_	the	_	DT	20	_	_	_	_	_	_	_	B-Dependent_entity
20	development	_	development	_	NN	20	_	_	_	_	_	_	_	I-Dependent_entity
21	,	_	,	_	,	20	_	_	_	_	_	_	_	O
22	course	_	course	_	NN	20	_	_	_	_	_	_	_	O
23	and	_	and	_	CC	20	_	_	_	_	_	_	_	O
24	severity	_	UNK	_	NN	20	_	_	_	_	_	_	_	O
25	of	_	of	_	IN	20	_	_	_	_	_	_	_	O
26	a	_	a	_	DT	20	_	_	_	_	_	_	_	O
27	person	_	person	_	NN	20	_	_	_	_	_	_	_	O
28	's	_	's	_	POS	20	_	_	_	_	_	_	_	O
29	depression	_	UNK	_	NN	20	_	_	_	_	_	_	_	O
30	:	_	:	_	:	20	_	_	_	_	_	_	_	O
31	any	_	any	_	DT	20	_	_	_	_	_	_	_	O
32	past	_	past	_	JJ	20	_	_	_	_	_	_	_	O
33	history	_	history	_	NN	20	_	_	_	_	_	_	_	O
34	of	_	of	_	IN	20	_	_	_	_	_	_	_	O
35	mood	_	UNK	_	NN	20	_	_	_	_	_	_	_	O
36	elevation	_	UNK	_	NN	20	_	_	_	_	_	_	_	O
37	(	_	(	_	(	20	_	_	_	_	_	_	_	O
38	to	_	to	_	TO	20	_	_	_	_	_	_	_	O
39	determine	_	determine	_	VB	20	_	_	_	_	_	_	_	O
40	if	_	if	_	IN	20	_	_	_	_	_	_	_	O
41	the	_	the	_	DT	20	_	_	_	_	_	_	_	O
42	depression	_	UNK	_	NN	20	_	_	_	_	_	_	_	O
43	may	_	may	_	MD	20	_	_	_	_	_	_	_	O
44	be	_	be	_	VB	20	_	_	_	_	_	_	_	O
45	part	_	part	_	NN	20	_	_	_	_	_	_	_	O
46	of	_	of	_	IN	20	_	_	_	_	_	_	_	O
47	bipolar	_	UNK	_	JJ	20	_	_	_	_	_	_	_	O
48	disorder	_	UNK	_	NN	20	_	_	_	_	_	_	_	O
49	)	_	)	_	)	20	_	_	_	_	_	_	_	O

1	in	_	In	_	IN	20	_	_	_	_	_	_	_	O
2	addition	_	addition	_	NN	20	_	_	_	_	_	_	_	O
3	to	_	to	_	TO	20	_	_	_	_	_	_	_	O
4	assessing	_	assess	_	VBG	20	_	_	_	_	_	_	_	O
5	symptoms	_	symptom	_	NNS	20	_	_	_	_	_	_	_	O
6	and	_	and	_	CC	20	_	_	_	_	_	_	_	O
7	associated	_	UNK	_	JJ	20	_	_	_	_	_	_	_	O
8	functional	_	UNK	_	JJ	20	_	_	_	_	_	_	_	O
9	impairment	_	UNK	_	NN	20	_	_	_	_	_	_	_	O
10	,	_	,	_	,	20	_	_	_	_	_	_	_	O
11	consider	_	consider	_	VB	20	_	_	_	_	_	_	_	O
12	how	_	how	_	WRB	20	_	_	_	_	_	_	_	O
13	the	_	the	_	DT	20	_	_	_	_	_	_	_	O
14	following	_	following	_	JJ	20	_	_	_	_	_	_	_	O
15	factors	_	factor	_	NNS	20	_	_	_	_	_	_	_	O
16	may	_	may	_	MD	20	_	_	_	_	_	_	_	O
17	have	_	have	_	VB	20	_	_	_	_	_	_	_	O
18	affected	_	affect	_	VBN	20	_	_	_	_	_	_	_	O
19	the	_	the	_	DT	20	_	_	_	_	_	_	_	O
20	development	_	development	_	NN	20	_	_	_	_	_	_	_	O
21	,	_	,	_	,	20	_	_	_	_	_	_	_	O
22	course	_	course	_	NN	20	_	_	_	_	_	_	_	O
23	and	_	and	_	CC	20	_	_	_	_	_	_	_	O
24	severity	_	UNK	_	NN	20	_	_	_	_	_	_	_	O
25	of	_	of	_	IN	20	_	_	_	_	_	_	_	O
26	a	_	a	_	DT	20	_	_	_	_	_	_	_	O
27	person	_	person	_	NN	20	_	_	_	_	_	person.n	People	S-Person
28	's	_	's	_	POS	20	_	_	_	_	_	_	_	O
29	depression	_	UNK	_	NN	20	_	_	_	_	_	_	_	O
30	:	_	:	_	:	20	_	_	_	_	_	_	_	O
31	any	_	any	_	DT	20	_	_	_	_	_	_	_	O
32	past	_	past	_	JJ	20	_	_	_	_	_	_	_	O
33	history	_	history	_	NN	20	_	_	_	_	_	_	_	O
34	of	_	of	_	IN	20	_	_	_	_	_	_	_	O
35	mood	_	UNK	_	NN	20	_	_	_	_	_	_	_	O
36	elevation	_	UNK	_	NN	20	_	_	_	_	_	_	_	O
37	(	_	(	_	(	20	_	_	_	_	_	_	_	O
38	to	_	to	_	TO	20	_	_	_	_	_	_	_	O
39	determine	_	determine	_	VB	20	_	_	_	_	_	_	_	O
40	if	_	if	_	IN	20	_	_	_	_	_	_	_	O
41	the	_	the	_	DT	20	_	_	_	_	_	_	_	O
42	depression	_	UNK	_	NN	20	_	_	_	_	_	_	_	O
43	may	_	may	_	MD	20	_	_	_	_	_	_	_	O
44	be	_	be	_	VB	20	_	_	_	_	_	_	_	O
45	part	_	part	_	NN	20	_	_	_	_	_	_	_	O
46	of	_	of	_	IN	20	_	_	_	_	_	_	_	O
47	bipolar	_	UNK	_	JJ	20	_	_	_	_	_	_	_	O
48	disorder	_	UNK	_	NN	20	_	_	_	_	_	_	_	O
49	)	_	)	_	)	20	_	_	_	_	_	_	_	O

1	in	_	In	_	IN	20	_	_	_	_	_	_	_	O
2	addition	_	addition	_	NN	20	_	_	_	_	_	_	_	O
3	to	_	to	_	TO	20	_	_	_	_	_	_	_	O
4	assessing	_	assess	_	VBG	20	_	_	_	_	_	_	_	O
5	symptoms	_	symptom	_	NNS	20	_	_	_	_	_	_	_	O
6	and	_	and	_	CC	20	_	_	_	_	_	_	_	O
7	associated	_	UNK	_	JJ	20	_	_	_	_	_	_	_	O
8	functional	_	UNK	_	JJ	20	_	_	_	_	_	_	_	O
9	impairment	_	UNK	_	NN	20	_	_	_	_	_	_	_	O
10	,	_	,	_	,	20	_	_	_	_	_	_	_	O
11	consider	_	consider	_	VB	20	_	_	_	_	_	_	_	O
12	how	_	how	_	WRB	20	_	_	_	_	_	_	_	O
13	the	_	the	_	DT	20	_	_	_	_	_	_	_	O
14	following	_	following	_	JJ	20	_	_	_	_	_	_	_	O
15	factors	_	factor	_	NNS	20	_	_	_	_	_	_	_	O
16	may	_	may	_	MD	20	_	_	_	_	_	_	_	O
17	have	_	have	_	VB	20	_	_	_	_	_	_	_	O
18	affected	_	affect	_	VBN	20	_	_	_	_	_	_	_	O
19	the	_	the	_	DT	20	_	_	_	_	_	_	_	O
20	development	_	development	_	NN	20	_	_	_	_	_	_	_	O
21	,	_	,	_	,	20	_	_	_	_	_	_	_	O
22	course	_	course	_	NN	20	_	_	_	_	_	_	_	O
23	and	_	and	_	CC	20	_	_	_	_	_	_	_	O
24	severity	_	UNK	_	NN	20	_	_	_	_	_	_	_	O
25	of	_	of	_	IN	20	_	_	_	_	_	_	_	O
26	a	_	a	_	DT	20	_	_	_	_	_	_	_	O
27	person	_	person	_	NN	20	_	_	_	_	_	_	_	O
28	's	_	's	_	POS	20	_	_	_	_	_	_	_	O
29	depression	_	UNK	_	NN	20	_	_	_	_	_	_	_	O
30	:	_	:	_	:	20	_	_	_	_	_	_	_	O
31	any	_	any	_	DT	20	_	_	_	_	_	_	_	O
32	past	_	past	_	JJ	20	_	_	_	_	_	_	_	O
33	history	_	history	_	NN	20	_	_	_	_	_	history.n	History	O
34	of	_	of	_	IN	20	_	_	_	_	_	_	_	B-Topic
35	mood	_	UNK	_	NN	20	_	_	_	_	_	_	_	I-Topic
36	elevation	_	UNK	_	NN	20	_	_	_	_	_	_	_	I-Topic
37	(	_	(	_	(	20	_	_	_	_	_	_	_	O
38	to	_	to	_	TO	20	_	_	_	_	_	_	_	O
39	determine	_	determine	_	VB	20	_	_	_	_	_	_	_	O
40	if	_	if	_	IN	20	_	_	_	_	_	_	_	O
41	the	_	the	_	DT	20	_	_	_	_	_	_	_	O
42	depression	_	UNK	_	NN	20	_	_	_	_	_	_	_	O
43	may	_	may	_	MD	20	_	_	_	_	_	_	_	O
44	be	_	be	_	VB	20	_	_	_	_	_	_	_	O
45	part	_	part	_	NN	20	_	_	_	_	_	_	_	O
46	of	_	of	_	IN	20	_	_	_	_	_	_	_	O
47	bipolar	_	UNK	_	JJ	20	_	_	_	_	_	_	_	O
48	disorder	_	UNK	_	NN	20	_	_	_	_	_	_	_	O
49	)	_	)	_	)	20	_	_	_	_	_	_	_	O

1	in	_	In	_	IN	20	_	_	_	_	_	_	_	O
2	addition	_	addition	_	NN	20	_	_	_	_	_	_	_	O
3	to	_	to	_	TO	20	_	_	_	_	_	_	_	O
4	assessing	_	assess	_	VBG	20	_	_	_	_	_	_	_	O
5	symptoms	_	symptom	_	NNS	20	_	_	_	_	_	_	_	O
6	and	_	and	_	CC	20	_	_	_	_	_	_	_	O
7	associated	_	UNK	_	JJ	20	_	_	_	_	_	_	_	O
8	functional	_	UNK	_	JJ	20	_	_	_	_	_	_	_	O
9	impairment	_	UNK	_	NN	20	_	_	_	_	_	_	_	O
10	,	_	,	_	,	20	_	_	_	_	_	_	_	O
11	consider	_	consider	_	VB	20	_	_	_	_	_	_	_	O
12	how	_	how	_	WRB	20	_	_	_	_	_	_	_	O
13	the	_	the	_	DT	20	_	_	_	_	_	_	_	O
14	following	_	following	_	JJ	20	_	_	_	_	_	_	_	O
15	factors	_	factor	_	NNS	20	_	_	_	_	_	_	_	O
16	may	_	may	_	MD	20	_	_	_	_	_	_	_	O
17	have	_	have	_	VB	20	_	_	_	_	_	_	_	O
18	affected	_	affect	_	VBN	20	_	_	_	_	_	_	_	O
19	the	_	the	_	DT	20	_	_	_	_	_	_	_	O
20	development	_	development	_	NN	20	_	_	_	_	_	_	_	O
21	,	_	,	_	,	20	_	_	_	_	_	_	_	O
22	course	_	course	_	NN	20	_	_	_	_	_	_	_	O
23	and	_	and	_	CC	20	_	_	_	_	_	_	_	O
24	severity	_	UNK	_	NN	20	_	_	_	_	_	_	_	O
25	of	_	of	_	IN	20	_	_	_	_	_	_	_	O
26	a	_	a	_	DT	20	_	_	_	_	_	_	_	O
27	person	_	person	_	NN	20	_	_	_	_	_	_	_	O
28	's	_	's	_	POS	20	_	_	_	_	_	_	_	O
29	depression	_	UNK	_	NN	20	_	_	_	_	_	_	_	O
30	:	_	:	_	:	20	_	_	_	_	_	_	_	O
31	any	_	any	_	DT	20	_	_	_	_	_	_	_	B-Determinant
32	past	_	past	_	JJ	20	_	_	_	_	_	_	_	I-Determinant
33	history	_	history	_	NN	20	_	_	_	_	_	_	_	I-Determinant
34	of	_	of	_	IN	20	_	_	_	_	_	_	_	I-Determinant
35	mood	_	UNK	_	NN	20	_	_	_	_	_	_	_	I-Determinant
36	elevation	_	UNK	_	NN	20	_	_	_	_	_	_	_	I-Determinant
37	(	_	(	_	(	20	_	_	_	_	_	_	_	O
38	to	_	to	_	TO	20	_	_	_	_	_	_	_	O
39	determine	_	determine	_	VB	20	_	_	_	_	_	determine.v	Contingency	O
40	if	_	if	_	IN	20	_	_	_	_	_	_	_	O
41	the	_	the	_	DT	20	_	_	_	_	_	_	_	O
42	depression	_	UNK	_	NN	20	_	_	_	_	_	_	_	O
43	may	_	may	_	MD	20	_	_	_	_	_	_	_	O
44	be	_	be	_	VB	20	_	_	_	_	_	_	_	O
45	part	_	part	_	NN	20	_	_	_	_	_	_	_	O
46	of	_	of	_	IN	20	_	_	_	_	_	_	_	O
47	bipolar	_	UNK	_	JJ	20	_	_	_	_	_	_	_	O
48	disorder	_	UNK	_	NN	20	_	_	_	_	_	_	_	O
49	)	_	)	_	)	20	_	_	_	_	_	_	_	O

1	in	_	In	_	IN	20	_	_	_	_	_	_	_	O
2	addition	_	addition	_	NN	20	_	_	_	_	_	_	_	O
3	to	_	to	_	TO	20	_	_	_	_	_	_	_	O
4	assessing	_	assess	_	VBG	20	_	_	_	_	_	_	_	O
5	symptoms	_	symptom	_	NNS	20	_	_	_	_	_	_	_	O
6	and	_	and	_	CC	20	_	_	_	_	_	_	_	O
7	associated	_	UNK	_	JJ	20	_	_	_	_	_	_	_	O
8	functional	_	UNK	_	JJ	20	_	_	_	_	_	_	_	O
9	impairment	_	UNK	_	NN	20	_	_	_	_	_	_	_	O
10	,	_	,	_	,	20	_	_	_	_	_	_	_	O
11	consider	_	consider	_	VB	20	_	_	_	_	_	_	_	O
12	how	_	how	_	WRB	20	_	_	_	_	_	_	_	O
13	the	_	the	_	DT	20	_	_	_	_	_	_	_	O
14	following	_	following	_	JJ	20	_	_	_	_	_	_	_	O
15	factors	_	factor	_	NNS	20	_	_	_	_	_	_	_	O
16	may	_	may	_	MD	20	_	_	_	_	_	_	_	O
17	have	_	have	_	VB	20	_	_	_	_	_	_	_	O
18	affected	_	affect	_	VBN	20	_	_	_	_	_	_	_	O
19	the	_	the	_	DT	20	_	_	_	_	_	_	_	O
20	development	_	development	_	NN	20	_	_	_	_	_	_	_	O
21	,	_	,	_	,	20	_	_	_	_	_	_	_	O
22	course	_	course	_	NN	20	_	_	_	_	_	_	_	O
23	and	_	and	_	CC	20	_	_	_	_	_	_	_	O
24	severity	_	UNK	_	NN	20	_	_	_	_	_	_	_	O
25	of	_	of	_	IN	20	_	_	_	_	_	_	_	O
26	a	_	a	_	DT	20	_	_	_	_	_	_	_	O
27	person	_	person	_	NN	20	_	_	_	_	_	_	_	O
28	's	_	's	_	POS	20	_	_	_	_	_	_	_	O
29	depression	_	UNK	_	NN	20	_	_	_	_	_	_	_	O
30	:	_	:	_	:	20	_	_	_	_	_	_	_	O
31	any	_	any	_	DT	20	_	_	_	_	_	_	_	O
32	past	_	past	_	JJ	20	_	_	_	_	_	_	_	O
33	history	_	history	_	NN	20	_	_	_	_	_	_	_	O
34	of	_	of	_	IN	20	_	_	_	_	_	_	_	O
35	mood	_	UNK	_	NN	20	_	_	_	_	_	_	_	O
36	elevation	_	UNK	_	NN	20	_	_	_	_	_	_	_	O
37	(	_	(	_	(	20	_	_	_	_	_	_	_	O
38	to	_	to	_	TO	20	_	_	_	_	_	_	_	O
39	determine	_	determine	_	VB	20	_	_	_	_	_	_	_	O
40	if	_	if	_	IN	20	_	_	_	_	_	_	_	O
41	the	_	the	_	DT	20	_	_	_	_	_	_	_	B-Whole
42	depression	_	UNK	_	NN	20	_	_	_	_	_	_	_	I-Whole
43	may	_	may	_	MD	20	_	_	_	_	_	_	_	O
44	be	_	be	_	VB	20	_	_	_	_	_	_	_	O
45	part	_	part	_	NN	20	_	_	_	_	_	part.n	Part_whole	S-Part
46	of	_	of	_	IN	20	_	_	_	_	_	_	_	B-Whole
47	bipolar	_	UNK	_	JJ	20	_	_	_	_	_	_	_	I-Whole
48	disorder	_	UNK	_	NN	20	_	_	_	_	_	_	_	I-Whole
49	)	_	)	_	)	20	_	_	_	_	_	_	_	O

1	in	_	In	_	IN	21	_	_	_	_	_	_	_	O
2	addition	_	addition	_	NN	21	_	_	_	_	_	_	_	O
3	to	_	to	_	TO	21	_	_	_	_	_	_	_	O
4	assessing	_	assess	_	VBG	21	_	_	_	_	_	assess.v	Assessing	O
5	symptoms	_	symptom	_	NNS	21	_	_	_	_	_	_	_	B-Phenomenon
